"Comment ID","Reply to Which Comment","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7604153516488098576""","=""7599988760612307720""","=""7074565457676059674""","shila92040","shila🫐","bocah tolol😭","7/2/2026, 22.59.24","0","No","","","https://www.tiktok.com/@shila92040"
"=""7603984793609601813""","=""7599988760612307720""","=""7215524627865977862""","baatoosai","Kenshin","salah satunya vevex nya minta terong yg lain 🤪","7/2/2026, 12.04.50","0","No","","","https://www.tiktok.com/@baatoosai"
"=""7603943287889036052""","=""7599988760612307720""","=""7288606487324279813""","couple.edan3","Pyuupyuuuu","Ya karna dia gatal lah apalagi , dibilang puber kedua juga bisa","7/2/2026, 09.23.53","0","No","","","https://www.tiktok.com/@couple.edan3"
"=""7603936716265423636""","=""7599988760612307720""","=""6711216598310454273""","diniyanti11","🥀D!N!¥@NTi🌾🇮🇩","sebabnya utamanya sih gatel","7/2/2026, 08.58.19","0","No","","","https://www.tiktok.com/@diniyanti11"
"=""7603890693450613524""","=""7599988760612307720""","=""6846898009768248321""","nursays30","Mbahnya kayla","intinya dia ingin bebas😏","7/2/2026, 05.59.45","0","No","","","https://www.tiktok.com/@nursays30"
"=""7603747039889867540""","=""7599988760612307720""","=""7422104960982713350""","blueberrypoffertjes","blueberrypoffertjes🫐","no. 1 dia tukang selingkuh. dah itu aja latar belakang kelakuan dia.","6/2/2026, 20.42.08","0","No","","","https://www.tiktok.com/@blueberrypoffertjes"
"=""7603746754765636353""","=""7599988760612307720""","=""6645103721310273538""","agnaaaffzie","misssilvermits","dia belum habis masa mudanya","6/2/2026, 20.41.00","0","No","","","https://www.tiktok.com/@agnaaaffzie"
"=""7603684522195223303""","=""7599988760612307720""","=""7414790047368774657""","presidenkenziekenzo","Presiden kenzie kenzo","karna merasa hebat kak ,merasa hebat dri suami nya ,kaya ibu aku bgitu. tapi skrg karma yg luar biasa ibuku dapetin","6/2/2026, 16.39.33","0","No","","","https://www.tiktok.com/@presidenkenziekenzo"
"=""7603597066212868885""","=""7599988760612307720""","=""6887777387750327298""","loveeeeeeeee019","loveeeeeeeee019","iya.. fefeknya gatel terus","6/2/2026, 11.00.17","0","No","","","https://www.tiktok.com/@loveeeeeeeee019"
"=""7603537904820290325""","=""7599988760612307720""","=""7548625990894601234""","kesatrio.tanpo.tanding03","Bang Robb","mimpi siksa neraka tuh anak😭😭🤣","6/2/2026, 07.10.48","0","No","","","https://www.tiktok.com/@kesatrio.tanpo.tanding03"
"=""7603343676744811272""","=""7599988760612307720""","=""6848318573564724226""","nrnterahh.__","Iraaa🇵🇸","Yaa sbb nafsu","5/2/2026, 18.36.53","0","No","","","https://www.tiktok.com/@nrnterahh.__"
"=""7603198450138022672""","=""7599988760612307720""","=""7490073875369198609""","sitirahmaa04","sitirahma","sebabnya dia masih kepingin bebas","5/2/2026, 09.13.33","0","No","","","https://www.tiktok.com/@sitirahmaa04"
"=""7603187016599208720""","=""7599988760612307720""","=""7597093050238583824""","lalaaaaaaaaa131","lalaaaaa","soalnya g cukup 1kntl kak,dia kan fefeknya gampang gatel","5/2/2026, 08.29.01","0","No","","","https://www.tiktok.com/@lalaaaaaaaaa131"
"=""7603177936884187925""","=""7599988760612307720""","=""7417628857849168902""","drdaa_04","aku_om_⁴","karna dia tololll","5/2/2026, 07.54.01","0","No","","","https://www.tiktok.com/@drdaa_04"
"=""7603103468979979029""","=""7599988760612307720""","=""6829176848746005506""","chyx_jes","Echy_jes","sebabnya adalah gatel bodoh","5/2/2026, 03.05.01","0","No","","","https://www.tiktok.com/@chyx_jes"
"=""7603075691383341831""","=""7599988760612307720""","=""7012222279548503066""","lumenflowfilm","Lumen flow","sebabnya mmknya gatel","5/2/2026, 01.16.58","0","No","","","https://www.tiktok.com/@lumenflowfilm"
"=""7603005796003595015""","=""7599988760612307720""","=""6863462173966353410""","morqinihboss","morqi","Jijik bgt gw baca komenan kaya gini!!!","4/2/2026, 20.45.40","0","No","","","https://www.tiktok.com/@morqinihboss"
"=""7602874469543052033""","=""7599988760612307720""","=""7426718653590094854""","99iamsagi","Masmas Jowo.","masih ada ya mikir begini🙂","4/2/2026, 12.16.03","0","No","","","https://www.tiktok.com/@99iamsagi"
"=""7602862057101099783""","=""7599988760612307720""","=""7017954253378651162""","yo256438","RajinBernafas","sebabnya tolol","4/2/2026, 11.27.58","0","No","","","https://www.tiktok.com/@yo256438"
"=""7602842694251119377""","=""7599988760612307720""","=""6919399118931690497""","threercha_","jamesonly_cortijeu","fefeknya gatal pasti","4/2/2026, 10.12.47","0","No","","","https://www.tiktok.com/@threercha_"
"=""7602804604899967764""","=""7599988760612307720""","=""7399102106060768261""","rakha_al2","♛𝐫𝐚𝐤𝐚 | 𝐑𝐢𝐳𝐳 💥","bener bgt😂😂😂","4/2/2026, 07.45.08","0","No","","","https://www.tiktok.com/@rakha_al2"
"=""7602595327682642704""","=""7599988760612307720""","=""7042267141610406918""","uriesolong","uriejinkook","sebabnya tukang selingkuh","3/2/2026, 18.12.59","0","No","","","https://www.tiktok.com/@uriesolong"
"=""7602579121328554769""","=""7599988760612307720""","=""77342567490""","momnellyandnaeff","Momnell&naeff.jrnl","Sebabnya jule gob*ok kek kamu","3/2/2026, 17.10.02","0","No","","","https://www.tiktok.com/@momnellyandnaeff"
"=""7602491893855519508""","=""7599988760612307720""","=""7030621520562471963""","dewisinta7428","Yeppeofull","","3/2/2026, 11.31.37","0","No","","","https://www.tiktok.com/@dewisinta7428"
"=""7602473215512904456""","=""7599988760612307720""","=""6811902710653666306""","muzammirzammir","Muzammil","Lu tolol lu","3/2/2026, 10.19.07","0","No","","","https://www.tiktok.com/@muzammirzammir"
"=""7602465275220558600""","=""7599988760612307720""","=""7444428045249872904""","ekak.dewiiii","Sayang","sebabnya dia toloI dan bIoon","3/2/2026, 09.48.13","0","No","","","https://www.tiktok.com/@ekak.dewiiii"
"=""7602454756322558728""","=""7599988760612307720""","=""6527420331416764418""","hellawowl","adiwidayanti","ya iyalah, sebabnya yaitu oon","3/2/2026, 09.07.33","0","No","","","https://www.tiktok.com/@hellawowl"
"=""7602451354280231701""","=""7599988760612307720""","=""6921273668182656001""","anis_deka178","anisdeka","jangan menilai dari sisi negatif nya saja,sisi positifnya juga nggak ada 😭","3/2/2026, 08.54.25","0","No","","","https://www.tiktok.com/@anis_deka178"
"=""7602431936406291207""","=""7599988760612307720""","=""74742216652""","gusgusmeow","F.Anjar P","Apapun itu, klo merasa kurang suaminya, omongin klo tdk bs rekonsiliasi hub. Akhir baik” dan silhknlh melakukan ap yg diingin sesukanya.","3/2/2026, 07.39.10","0","No","","","https://www.tiktok.com/@gusgusmeow"
"=""7602264572557820680""","=""7599988760612307720""","=""6879076789881799682""","aguscipeluk","irawan","udah ga setrong lgi suaminya","2/2/2026, 20.49.27","0","No","","","https://www.tiktok.com/@aguscipeluk"
"=""7602195009609876244""","=""7599988760612307720""","=""7436664717860619319""","aellouie","Aellouie","ya karena sipat dia nya caper mbak, klo watak orang caper mh walo dah nikah jg gatel pen lirik laki lain terus","2/2/2026, 16.19.30","0","No","","","https://www.tiktok.com/@aellouie"
"=""7602151641890980626""","=""7599988760612307720""","=""6848928496056550401""","lalabebe78","lala","sebab nya karna dia gatal mbak😭","2/2/2026, 13.31.13","0","No","","","https://www.tiktok.com/@lalabebe78"
"=""7602102387093160712""","=""7599988760612307720""","=""6895720391378322434""","riskalistiyaaaaaa30","Riska","","2/2/2026, 10.20.07","0","No","","","https://www.tiktok.com/@riskalistiyaaaaaa30"
"=""7602099645645587220""","=""7599988760612307720""","=""6547056239565029377""","incee_88","nia✨️","sebab nya fefeknya pngen ngerasain kenti baru🤣🤣","2/2/2026, 10.09.36","0","No","","","https://www.tiktok.com/@incee_88"
"=""7602098016849527568""","=""7599988760612307720""","=""80269440394608640""","mimauyi","heLLomima🍃","emang tolol","2/2/2026, 10.03.03","0","No","","","https://www.tiktok.com/@mimauyi"
"=""7602083406185939719""","=""7599988760612307720""","=""6960286694299059205""","ti_22105","GulaGula","gda kak kalo emng sifatnya tukang selingkuh susah","2/2/2026, 09.06.28","0","No","","","https://www.tiktok.com/@ti_22105"
"=""7602079905853997831""","=""7599988760612307720""","=""6520708161815805954""","naenol.ontiktok","nae_handcraft","ada 5 sebabnya adalah;
1.t*l*l
2.G***09
3.Gatel
4.Gatel
5.Gatel","2/2/2026, 08.52.56","0","No","","","https://www.tiktok.com/@naenol.ontiktok"
"=""7601902582302950165""","=""7599988760612307720""","=""7005591514970833922""","giena028","GieNa","sebabnya Gatellll","1/2/2026, 21.24.41","0","No","","","https://www.tiktok.com/@giena028"
"=""7601873305960940306""","=""7599988760612307720""","=""7461999580335571985""","hananiahaazim","Rizka","sebabnya atel😂","1/2/2026, 19.31.07","0","No","","","https://www.tiktok.com/@hananiahaazim"
"=""7601816276420772615""","=""7599988760612307720""","=""7524552174908785681""","rerereisha75","reoul_162","ya bisa jadi","1/2/2026, 15.49.50","0","No","","","https://www.tiktok.com/@rerereisha75"
"=""7601801889286275860""","=""7599988760612307720""","=""7556816977349166098""","no_caption991","€¥","iya goblok aja si Jule. ngapain pilih opet? udah dekil, gembrot, buntet, item pula.","1/2/2026, 14.54.00","0","No","","","https://www.tiktok.com/@no_caption991"
"=""7601786455735796501""","=""7599988760612307720""","=""6558830199923507202""","combantrin_sirup","Ju@nda_96","masalahnra gatel","1/2/2026, 13.54.05","0","No","","","https://www.tiktok.com/@combantrin_sirup"
"=""7601757349006590736""","=""7599988760612307720""","=""7035613263246509058""","jusman270","앤디 저스만","iya sebabnya dia cari besar barang ny pengen di coba","1/2/2026, 12.01.03","0","No","","","https://www.tiktok.com/@jusman270"
"=""7601741179407352584""","=""7599988760612307720""","=""6790686775456171010""","ratuingeu","R Ingeu Arti","Emg ada alasa ga bersyuku ga menerima kekurangan pasangan atau ga bahagia tp dr yg kita lihat. Gabahagia versi mna dan kn bsa ga slngku tgl lpas dlu bru cr yg lain bsa kn?","1/2/2026, 10.58.23","0","No","","","https://www.tiktok.com/@ratuingeu"
"=""7601726984318075668""","=""7599988760612307720""","=""7429190331134034949""","labirin9855","Labirin4443","yah sebabnya adalah karena Jule sdh kedat kedut","1/2/2026, 10.03.20","0","No","","","https://www.tiktok.com/@labirin9855"
"=""7601685468266332948""","=""7599988760612307720""","=""7297054783516541954""","xiikeccikputribon","~•Little A•~🧚‍♀️","bener aku setuju pasti ada sebap nya dia kayak gitu misal nya GATELLL & GAK TAU BERSYUKUR.","1/2/2026, 07.22.16","0","No","","","https://www.tiktok.com/@xiikeccikputribon"
"=""7601671273945121543""","=""7599988760612307720""","=""7456068713251783685""","apriaejj3oi","indah","kalau mau ada sebabnya ya kurang puas sama suaminya lah soalnya aku ada kenalan yang suaminya gak pernah ribet sama dia, suaminya sibuk cari uang gak pernah nuntut istrinya untuk selalu masak atau ngurus rumah, hari' istrinya lebih sering jalan' anaknya lebih sering dirumah mama mertuanya karena ditinggal tapi malah ketauan selingkuh sama tetangga dan beberapa laki' lain pas suaminya tau bukannya dicerai tapi malah dirangkul dan gongnya beberapa bulan lagi dia hamil besar lalu ninggalin suaminya sama salah satu selingkuhannya dan istri selingkuhannya juga masih keluarga sama si laki jadi dia ninggalin suaminya dan selingkuhannya ninggalin istrinya dan mereka tinggal serumah tanpa menikah walau akhirnya di paksa nikah oleh keluarga laki, intinya kalo orang mau selingkuh ya pasti bakal ada aja alasannya tapi ya gitu alasannya suka gak ngotak😏","1/2/2026, 06.27.15","0","No","","","https://www.tiktok.com/@apriaejj3oi"
"=""7601609795196060434""","=""7599988760612307720""","=""6919842411032953857""","brutaltant112","Brutaltank","iya promo 12.12 sihh","1/2/2026, 02.28.36","0","No","","","https://www.tiktok.com/@brutaltant112"
"=""7601585976250827541""","=""7599988760612307720""","=""6700034474049242114""","ajisada1","aji sada","kelakuan hawa dari zaman nabi Adam","1/2/2026, 00.56.06","0","No","","","https://www.tiktok.com/@ajisada1"
"=""7601555160440029968""","=""7599988760612307720""","=""6871033915668579330""","wascalledkiki","user037229901","krna aidiyet","31/1/2026, 22.56.37","0","No","","","https://www.tiktok.com/@wascalledkiki"
"=""7601552132546986753""","=""7599988760612307720""","=""7396138262336848901""","syklraa.n","🫙🪷✨🤍","ada kpla gd otak","31/1/2026, 22.44.48","0","No","","","https://www.tiktok.com/@syklraa.n"
"=""7601524662665397012""","=""7599988760612307720""","=""7516091843537536007""","bacokuttu850","joooo","kurang besar punya suami nya","31/1/2026, 20.58.10","0","No","","","https://www.tiktok.com/@bacokuttu850"
"=""7601511010172109576""","=""7599988760612307720""","=""6682035318324036609""","r_ahman_94","R@hman jr.","penyebabnya hanya satu kurang bersyukur","31/1/2026, 20.05.08","0","No","","","https://www.tiktok.com/@r_ahman_94"
"=""7601509407998919444""","=""7599988760612307720""","=""6741689368420992002""","shepia04","shepia16","karna ingin coba2...krna lakinya sabar ..d sangka .akan biasa aja","31/1/2026, 19.59.01","0","No","","","https://www.tiktok.com/@shepia04"
"=""7601484121282904852""","=""7599988760612307720""","=""7366448204549850118""","lollipop_2jt","cup cake 🧁","karna awalnya penasaran jadi nyoba nyoba eh ketagihan dan sekarang udah kepalang ketauan yaudahlah terusin ae","31/1/2026, 18.20.56","0","No","","","https://www.tiktok.com/@lollipop_2jt"
"=""7601458249121055496""","=""7599988760612307720""","=""7474974990723793937""","yukendu1t","McLarenz","bpk kao lah😂🔥","31/1/2026, 16.40.28","0","No","","","https://www.tiktok.com/@yukendu1t"
"=""7601412052317963016""","=""7599988760612307720""","=""7397777017309086726""","kontenai09","widyaw","mukanya mirip jule lagi 😹","31/1/2026, 13.41.11","0","No","","","https://www.tiktok.com/@kontenai09"
"=""7601402417598612240""","=""7599988760612307720""","=""6862675494040290306""","brownsu871","brownsu🧋","sebab kenapa dia gini?!! yaa karna gatal dan bego","31/1/2026, 13.03.56","0","No","","","https://www.tiktok.com/@brownsu871"
"=""7601399784347697938""","=""7599988760612307720""","=""6911680751789310978""","ig.mayaugstnrdlf","Mayaugustienrdlf","Cepotnya gatelll kk itu sebab nya","31/1/2026, 12.53.36","0","No","","","https://www.tiktok.com/@ig.mayaugstnrdlf"
"=""7601397899999085333""","=""7599988760612307720""","=""6889806684656288769""","vina_alexandria","virgo_sky","sebabnya karna dia ga bs mensyukuri nikmat Allah , segitu besarnya nikmat yg dikasi masih liat kanan kiri","31/1/2026, 12.46.28","0","No","","","https://www.tiktok.com/@vina_alexandria"
"=""7601397004274991890""","=""7599988760612307720""","=""7464930573531808769""","juju.jumiarti","virgo's","dia tetep slh krn udh selingkuhsaat dia udh punya suami dn ninggalin ank2nya gt ajh","31/1/2026, 12.42.48","0","No","","","https://www.tiktok.com/@juju.jumiarti"
"=""7601375826227839751""","=""7599988760612307720""","=""7477392548681434120""","steria165","Steria","kelainan kak","31/1/2026, 11.20.41","0","No","","","https://www.tiktok.com/@steria165"
"=""7601367159013638930""","=""7599988760612307720""","=""6816274122046882817""","hartatahtashella_","N O Y","Krna dia mau obral kak, gada alesan lain😌","31/1/2026, 10.47.01","0","No","","","https://www.tiktok.com/@hartatahtashella_"
"=""7601360408192221960""","=""7599988760612307720""","=""6787739719394673665""","anispspt","Anis puspita","Pasti sebabnya karna itil nya keduten","31/1/2026, 10.20.47","0","No","","","https://www.tiktok.com/@anispspt"
"=""7601358354771084052""","=""7599988760612307720""","=""6966546057543074817""","sabrina.han6","Bunga Tanpa Akar:,)","diatuh nikah muda dan selama remaja dia pesantren yg notabene hidup dilingkungan yg tertutup terus sekarang dia jadi seleb bergaul sama seleb² juga, kemungkinan besar dia ingin mencoba² hal baru saat ini (telat nakal)","31/1/2026, 10.12.58","0","No","","","https://www.tiktok.com/@sabrina.han6"
"=""7601357224556151559""","=""7599988760612307720""","=""6957304095683347458""","rindu.senja05","NOTHING🏹♐","[Stiker] sebabnya dia gatel,,, mm*knya haus knt*l....
dan terakhir dia itu.....","31/1/2026, 10.08.26","0","No","","","https://www.tiktok.com/@rindu.senja05"
"=""7601355241581282069""","=""7599988760612307720""","=""6533462904979931138""","ilham_ftth97","ilham Fatahillah","penyebabnya goblok dan penyakitan pingin di belay pria","31/1/2026, 10.00.45","0","No","","","https://www.tiktok.com/@ilham_ftth97"
"=""7601354834688885524""","=""7599988760612307720""","=""7083309553182475266""","moyyyyyyyyy_3","Aku__","Kalo gblk jgn ditunjukkin 🤣","31/1/2026, 09.59.18","0","No","","","https://www.tiktok.com/@moyyyyyyyyy_3"
"=""7601342754681963284""","=""7599988760612307720""","=""6781650110436295681""","dita_mardita","Dita✨🔥","Sebabnya belum siap menghadapi tantangan rumah tangga, capek ngurus anak masih ingin bebas","31/1/2026, 09.12.24","0","No","","","https://www.tiktok.com/@dita_mardita"
"=""7601316372799537927""","=""7599988760612307720""","=""7536335182724760583""","homeliving_yanthy","Yanthy/ sahabat rumah","karena kurangnya bersyukur dengan kehidupannya","31/1/2026, 07.30.11","0","No","","","https://www.tiktok.com/@homeliving_yanthy"
"=""7601315998842716948""","=""7599988760612307720""","=""7444922127125677073""","mimu_chan87","Haiii... It's Mimu🩷","salah satunya gatel","31/1/2026, 07.28.35","0","No","","","https://www.tiktok.com/@mimu_chan87"
"=""7601217040733422344""","=""7599988760612307720""","=""6544940412090597377""","putrianadee","Putrianadee","Ya itu sebabnya fefeknya gatellllll *eh😑","31/1/2026, 01.04.27","0","No","","","https://www.tiktok.com/@putrianadee"
"=""7601208082870092562""","=""7599988760612307720""","=""7005876988581774337""","bayo.lubis.lubis87","Daffa el Fahreza lubis","sebab nya pepe nya terlalu gatel.jdi pegen ganti ganti ular kasur masuk 🤣","31/1/2026, 00.29.39","0","No","","","https://www.tiktok.com/@bayo.lubis.lubis87"
"=""7601200742480986900""","=""7599988760612307720""","=""7509871364435362823""","andinipitri7","andini","sekaum jule tukang selingkuh wkwk😂","31/1/2026, 00.01.11","0","No","","","https://www.tiktok.com/@andinipitri7"
"=""7601153402278707976""","=""7599988760612307720""","=""7142846820158571521""","herspot913","Herspot","Yes di mana mana . Permpuan biasa nya hanya. Kliatan pas bikin salah ja. Suami bikin 10 x slh msh ditutup istri. 🥺🥺 Bnyk kejadian gitu. Ga menormalisasikan selingkuh. Tp aslinya perempuan di dunia ini bnyk yg sakit menthal krn prilaku suami. Semoga kita ga termasuk yg dapet suami manipulatif. Tp bkn berarti gue blg ex laki jule model gitu. Engga ya. Tp itu mereka lah yg tau. Intinya dia bagus msih minta maap kalo si Inaroh ga mau minta maap ga mau merendah.","30/1/2026, 20.57.29","0","No","","","https://www.tiktok.com/@herspot913"
"=""7601151827392594709""","=""7599988760612307720""","=""7170621108629996546""","pbblo8","私空くり","gadak penyebab Selingkuh anjgg, Selingkuh Itu Penyakit!! Orng lakiknya berkecukupan, Kaya, ganteng. kurangnya apalagi?","30/1/2026, 20.51.22","0","No","","","https://www.tiktok.com/@pbblo8"
"=""7601077056144048904""","=""7599988760612307720""","=""7494284605705585671""","cerry4214","cerry","jadi ini jule","30/1/2026, 16.01.19","0","No","","","https://www.tiktok.com/@cerry4214"
"=""7601002699500307207""","=""7599988760612307720""","=""7358843643639317509""","bell68219","Bell","pergaulan","30/1/2026, 11.12.40","0","No","","","https://www.tiktok.com/@bell68219"
"=""7600982615721984775""","=""7599988760612307720""","=""7111596096338789377""","kmzjaybeeakaun","kmzjaybee🇲🇾 akaun2","suami sepatut bertangongjwp bila mengetahui isteri selingkuh..bukan dibiar berbulan2 dibawa org..","30/1/2026, 09.54.48","0","No","","","https://www.tiktok.com/@kmzjaybeeakaun"
"=""7600973502321181447""","=""7599988760612307720""","=""7189989621312783366""","god.is.dead_11","GOD is DEAD_11","yaelahhh bocilll sekolah lu kontol","30/1/2026, 09.19.24","0","No","","","https://www.tiktok.com/@god.is.dead_11"
"=""7600945142091006740""","=""7599988760612307720""","=""7348464370324374534""","udhye76","@FoReVeR✍️","sebabnya dia dongo dam tolol","30/1/2026, 07.29.28","0","No","","","https://www.tiktok.com/@udhye76"
"=""7600935586309260052""","=""7599988760612307720""","=""6928938336884212738""","mafy.qolbi","マピ.コルビ","ya karna dia murah🗿
susah amat bilang murah
barang murah kan d obral sana sini","30/1/2026, 06.52.35","0","No","","","https://www.tiktok.com/@mafy.qolbi"
"=""7600838510975370005""","=""7599988760612307720""","=""6959750226098226181""","dillaarwinsyah","Dillaarwinsyah","sebabnya saprik","30/1/2026, 00.35.35","0","No","","","https://www.tiktok.com/@dillaarwinsyah"
"=""7600826274021884680""","=""7599988760612307720""","=""6555641215910510593""","1wh20","Desy🪐","Bacot taik, selingkuh ya selingkuh aja anj","29/1/2026, 23.48.02","0","No","","","https://www.tiktok.com/@1wh20"
"=""7600810387453444884""","=""7599988760612307720""","=""7428901516193580033""","riskipranata312","Petani_Muda🌴","sebab nya cuman satu, Watak yg menggatal itu sebab nya🗿","29/1/2026, 22.46.22","0","No","","","https://www.tiktok.com/@riskipranata312"
"=""7600749423488582420""","=""7599988760612307720""","=""7530282255001912376""","gameover13_3","R","Yah sama kaya lo aset sawah satu petaknya gak cukup satu pacul","29/1/2026, 18.49.54","0","No","","","https://www.tiktok.com/@gameover13_3"
"=""7600699053819724551""","=""7599988760612307720""","=""7040083937104987163""","ucok1124","Mang Gelay492","fefeknya mau yg besar salah satunya","29/1/2026, 15.34.26","0","No","","","https://www.tiktok.com/@ucok1124"
"=""7600697588736967445""","=""7599988760612307720""","=""6893392707512402946""","_l0stinheaven","yyz","ca kasian banget pasti ortumu udah gak ada yah makanya caper di komentar","29/1/2026, 15.28.49","0","No","","","https://www.tiktok.com/@_l0stinheaven"
"=""7600685105615979272""","=""7599988760612307720""","=""7185261105261921307""","anggrabastianpratama0","Anggra Bastian Prarama","calon penerus Jule anj malah di belah","29/1/2026, 14.40.20","0","No","","","https://www.tiktok.com/@anggrabastianpratama0"
"=""7600683083825922823""","=""7599988760612307720""","=""7405184173470352389""","leaveandlov","Lollipoplly","Nanya sebab🙄? Sblm nikah dia aja hobby selingkuh","29/1/2026, 14.32.24","0","No","","","https://www.tiktok.com/@leaveandlov"
"=""7600635976725725960""","=""7599988760612307720""","=""7246344214660711426""","nobodyelsejustrandom","someone","ffekny gatel","29/1/2026, 11.29.37","0","No","","","https://www.tiktok.com/@nobodyelsejustrandom"
"=""7600635251308839700""","=""7599988760612307720""","=""7531011649466237970""","kebun.odank","Kebun odank","manusia bodoh baru kali ini liat seseorang ibu ninggalin ank2 nya jgn sampai nanti udh besar anknya minta anknya","29/1/2026, 11.26.54","0","No","","","https://www.tiktok.com/@kebun.odank"
"=""7600633983025644308""","=""7599988760612307720""","=""7221016089798411291""","umayginova","umayginova","kurang asupan terong dia","29/1/2026, 11.21.54","0","No","","","https://www.tiktok.com/@umayginova"
"=""7600629470769333013""","=""7599988760612307720""","=""7164027369044280346""","fachrialradhi85","Fachri alradhi","Sebab apapun itu tdk ada alasan untuk melakukan perbuatan tercela","29/1/2026, 11.04.29","0","No","","","https://www.tiktok.com/@fachrialradhi85"
"=""7600620186165084929""","=""7599988760612307720""","=""6968879901743498241""","rhiopondaag_","Rhiopondaag","salah satunya goblok","29/1/2026, 10.28.25","0","No","","","https://www.tiktok.com/@rhiopondaag_"
"=""7600619757222216469""","=""7599988760612307720""","=""7039110021531157506""","renrenlen","RenRenLen","Sebabnya ya gatel","29/1/2026, 10.26.45","0","No","","","https://www.tiktok.com/@renrenlen"
"=""7600599919065498389""","=""7599988760612307720""","=""6796414616949933057""","elanzx01","Elanzxヘルラン","yah di nonaktifkan komen nya, kayak jule aja🤭","29/1/2026, 09.09.43","0","No","","","https://www.tiktok.com/@elanzx01"
"=""7600576755870548737""","=""7599988760612307720""","=""6881228730778764289""","geryysalut69","✨","bocah puber sosoan ngerti hal ginian","29/1/2026, 07.39.52","0","No","","","https://www.tiktok.com/@geryysalut69"
"=""7600575835721368340""","=""7599988760612307720""","=""7368853060393927686""","taat.aturan6","Taat Aturan","karena di WANITA BIRAHI an","29/1/2026, 07.36.34","0","No","","","https://www.tiktok.com/@taat.aturan6"
"=""7600575508837319444""","=""7599988760612307720""","=""7218304951771382810""","andrabang6","andrabang6","penyebabnya fefeknya mau ngegym soalnya cedut cedut trus😭","29/1/2026, 07.35.10","0","No","","","https://www.tiktok.com/@andrabang6"
"=""7600549948485501716""","=""7599988760612307720""","=""6859642085844567046""","itis_siti_journey_2020","itis_siti_journey_2020","APAPUN SEBABNYA SELINGKUH ITU MENJIJIKAN❗️❗️❗️","29/1/2026, 05.56.10","0","No","","","https://www.tiktok.com/@itis_siti_journey_2020"
"=""7600525949528752912""","=""7599988760612307720""","=""6966266917804491781""","esek44","M👤","karna mudahan sebabnya","29/1/2026, 04.22.57","0","No","","","https://www.tiktok.com/@esek44"
"=""7600485477078582033""","=""7599988760612307720""","=""7219465017023808519""","kampak_.merah","brot","karna jule hyper , lho ada lho sebab itu","29/1/2026, 01.45.42","0","No","","","https://www.tiktok.com/@kampak_.merah"
"=""7600471620394042119""","=""7599988760612307720""","=""7121369157242209281""","wafiemwe","EMWE","kesalahannya laki2 itu terlalu baik, wanita ini butuh tantangan","29/1/2026, 00.51.48","0","No","","","https://www.tiktok.com/@wafiemwe"
"=""7600470940371682066""","=""7599988760612307720""","=""7375131755466703878""","its.meytiii","its.meytiii","","29/1/2026, 00.49.10","0","No","","","https://www.tiktok.com/@its.meytiii"
"=""7600470389488452372""","=""7599988760612307720""","=""7419357192316896262""","mr.rj410","MR","Karna 🦜 kecil","29/1/2026, 00.47.06","0","No","","","https://www.tiktok.com/@mr.rj410"
"=""7600464274277139221""","=""7599988760612307720""","=""7351980216984126470""","kak_raaa11","マウラ 🌸♓","sebabny karna gatal","29/1/2026, 00.23.25","0","No","","","https://www.tiktok.com/@kak_raaa11"
"=""7600458903192683271""","=""7599988760612307720""","=""6839581265738843138""","hexorinvoker","Hexorgrate","Heleh jembd","29/1/2026, 00.02.26","0","No","","","https://www.tiktok.com/@hexorinvoker"
"=""7600456408535089927""","=""7599988760612307720""","=""6902051036904801281""","daa.mhndr","IG : d44.mhndr","goblokkkk","28/1/2026, 23.52.49","0","No","","","https://www.tiktok.com/@daa.mhndr"
"=""7600449240972346119""","=""7599988760612307720""","=""6982839901453485082""","raker198","shinigami","fefek murahan","28/1/2026, 23.24.57","0","No","","","https://www.tiktok.com/@raker198"
"=""7600435930325386002""","=""7599988760612307720""","=""6638476343456104450""","muhamadtamz1","MUHAMAD TAMZIS","dia menggatal","28/1/2026, 22.33.19","0","No","","","https://www.tiktok.com/@muhamadtamz1"
"=""7600429842312659732""","=""7599988760612307720""","=""6789529160832484354""","fitalis31","moskov","tdk ada sebab, pada dasarnya wanita ini tdk ada otak","28/1/2026, 22.09.43","0","No","","","https://www.tiktok.com/@fitalis31"
"=""7600416525463913224""","=""7599988760612307720""","=""7520961858350924807""","junot9603","junot","telat nakal ditambah dia punya banyak uang udah jatoh makin dalam","28/1/2026, 21.17.58","0","No","","","https://www.tiktok.com/@junot9603"
"=""7600414415368979208""","=""7599988760612307720""","=""6868222623436899329""","novalsnjaya","K E D E L A I  H I T A M","menurutku yaa dia jadi bgni pasti karna pertemanan yg menormalisasikan selingkuh jujur yaa teman"" yg tdk sehat pasti bakal mempengaruhi kita","28/1/2026, 21.09.48","0","No","","","https://www.tiktok.com/@novalsnjaya"
"=""7600413837866697480""","=""7599988760612307720""","=""7150423200181814299""","kiinn122","kii","se spesies kahh?","28/1/2026, 21.07.31","0","No","","","https://www.tiktok.com/@kiinn122"
"=""7600403580227502869""","=""7599988760612307720""","=""6959435197964600321""","bukan_superman08","bukan_superman08","sebabnya dia tolol sama kayak kau","28/1/2026, 20.27.48","0","No","","","https://www.tiktok.com/@bukan_superman08"
