"Comment ID","User ID","Username","Nick Name","Comment","Comment Time","Digg Count","Author Digged","Reply Count","Pinned to Top","User Homepage"
"=""7643031582878876434""","=""7160688124141356033""","snl110693","Nasri Lubis","saya mau boker ngelapnya pakai baju","23/5/2026, 17.26.17","0","No","0","No","https://www.tiktok.com/@snl110693"
"=""7643027050433282834""","=""7111552254410228762""","callmewit01","Iwit🎃","Martubung blm hidup2","23/5/2026, 17.08.37","0","No","0","No","https://www.tiktok.com/@callmewit01"
"=""7643025665487848210""","=""6548922992076029953""","sssyhx",".","pancing sampe skrg ga hidup’😭","23/5/2026, 17.03.18","0","No","0","No","https://www.tiktok.com/@sssyhx"
"=""7643023852142576402""","=""143495140794486784""","nozhalicious_","Hyora Lee","Singkat saja, berapa Ton garam yg lewat?","23/5/2026, 16.56.12","0","No","0","No","https://www.tiktok.com/@nozhalicious_"
"=""7643021758845993746""","=""7372184512468698117""","dealope_","Dealope🌻","Halat kok mati terus we apa ga masuk map halat ni😭","23/5/2026, 16.48.16","0","No","0","No","https://www.tiktok.com/@dealope_"
"=""7643021147160101633""","=""7294676727656793093""","annavania_","KURUMI.","dan yap sekarang mati lagi syalan emang😭😭","23/5/2026, 16.45.50","0","No","0","No","https://www.tiktok.com/@annavania_"
"=""7643016261610537749""","=""7331036325619155973""","merida_0406","saaa","gara"" mati lampu semua orang bawa Cok sambung, keluar dari rumah masing-masing lagi😭","23/5/2026, 16.26.51","0","No","0","No","https://www.tiktok.com/@merida_0406"
"=""7643011595740152583""","=""7580564876059739144""","hcx_plm","HCX","wkwk kacau memang Medan ini","23/5/2026, 16.08.40","0","No","0","No","https://www.tiktok.com/@hcx_plm"
"=""7643010248996127506""","=""6915412564940063745""","mayizaa__","𝒂𝒛𝒂𝒂🧚","jengkell x anjay tibaa' matii lampu,gelap gulita,hp padam,air pun ikut matii,panass gadaa kipas,banyak nyamuk krnaa abiss hujan 😭😭","23/5/2026, 16.03.30","0","No","0","No","https://www.tiktok.com/@mayizaa__"
"=""7643007440405103367""","=""7142639750913442817""","reysimarmata14","Bapakmu","menyala umsu katanya.di kim semua pabrik terang benderang🗿","23/5/2026, 15.52.30","0","No","0","No","https://www.tiktok.com/@reysimarmata14"
"=""7643006967553098504""","=""7058456634099647490""","_inaa.9","tinaa","di kamar berasa di oven. Riau 😭😭","23/5/2026, 15.50.45","0","No","0","No","https://www.tiktok.com/@_inaa.9"
"=""7643005605154865940""","=""7081073720894407706""","sriliasna97","LiasnaRamadhani","disini dari semalam jam 7 sampe skrg belum hidup"" 😭
ngungsi sana sini biar bisa ngecas ,yg lebih kasian nya krna punya bayi ,rewel jadinya","23/5/2026, 15.45.34","0","No","0","No","https://www.tiktok.com/@sriliasna97"
"=""7643005352972059400""","=""7212220857212716059""","ad1ynwidd","ادلين وداد","deli serdang udah hidup belum?","23/5/2026, 15.44.27","0","No","0","No","https://www.tiktok.com/@ad1ynwidd"
"=""7643075624651096839""","=""6727007861756806146""","vaviavaa","Oktavia","😭😭 @git @Sukma Andini","23/5/2026, 20.17.09","0","No","2","No","https://www.tiktok.com/@vaviavaa"
"=""7643107439239562002""","=""6916687252271154178""","nhamidaaaa","nhmidaaaa","@💎 pas kita di samarinda pernah gak sih dulu seharian full matlis","23/5/2026, 22.20.31","0","No","1","No","https://www.tiktok.com/@nhamidaaaa"
"=""7642935141451907860""","=""6564122138928185346""","gemartiktok__","queenofngantuk","umsu😘 @tigaenamtiga @piee","23/5/2026, 11.12.17","2","No","0","No","https://www.tiktok.com/@gemartiktok__"
"=""7643046499009938183""","=""7615256789302379540""","maura.pricia","maurapricia","@alunajaaaa🌷 budrek tenannn😭😭","23/5/2026, 18.24.04","0","No","0","No","https://www.tiktok.com/@maura.pricia"
"=""7642919631292039954""","=""7354318371209430021""","pencinta_usavich","PP THE JANSEN","gak ada situ ya soalnya gw ke medan🗿🗿","23/5/2026, 10.11.46","0","No","0","No","https://www.tiktok.com/@pencinta_usavich"
"=""7642916312583815953""","=""7449953860662199302""","pooja06sept_","pooja","nengok komenan Kelen blm hidup bersyukur kali Alhamdulillah b.kuis jam 12 td mlm dah hidup, kalo tanjung smpe skrg blm hidup","23/5/2026, 09.59.06","0","No","0","No","https://www.tiktok.com/@pooja06sept_"
"=""7642916804273636104""","=""6865692802132706306""","jgndibaca__","tahuutempeee","transmart yg biasa sepi mendadak rame 😭","23/5/2026, 10.00.59","0","No","0","No","https://www.tiktok.com/@jgndibaca__"
"=""7642916905912976146""","=""7439792151393240119""","_emannichol","Eman nichol","gacor medan ahh😂","23/5/2026, 10.01.13","0","No","0","No","https://www.tiktok.com/@_emannichol"
"=""7642917427869877009""","=""7176542092172510214""","ayy15_06","Ayy🌻","Syukur la aceh timur jam 11 malam ud idup smpai skrang .","23/5/2026, 10.03.46","0","No","0","No","https://www.tiktok.com/@ayy15_06"
"=""7642918308019290887""","=""6547271082919329793""","pookieimut","angel","adoh di binje ga idop idop","23/5/2026, 10.06.47","0","No","0","No","https://www.tiktok.com/@pookieimut"
"=""7642918379385455378""","=""7371462095281652741""","bilalucuu1","Taurus girls♉","🤣","23/5/2026, 10.06.59","0","No","0","No","https://www.tiktok.com/@bilalucuu1"
"=""7642919215603811080""","=""7461543513827820551""","kimminjhy_hrp","Ayiii Shiteru🌸","[Stiker] Labuhan batu mati lampu ??
Jaringan hilang ? wizzmie solusinya","23/5/2026, 10.10.19","0","No","0","No","https://www.tiktok.com/@kimminjhy_hrp"
"=""7642919266543452949""","=""6585417617459904513""","che_zu","Ismika Egafitri Wahyuni","aku kira udah rata hidup ny. soalny btg kuis jam 3kurg udh hidup guys. smpt mikir tkut smpe pagi GK hdup lampu, kasian suami aku ngipasi 3ciwi"" manjalita aliasa istri beserta 2 ank ny smpe hdup lampu 😂","23/5/2026, 10.10.31","0","No","0","No","https://www.tiktok.com/@che_zu"
"=""7642915376116450066""","=""7348263865589007366""","ziyannn___","ziyyy","sialan mati lamu ga sampe satu hari hebohnya melebihi presiden😭😭","23/5/2026, 09.55.24","0","No","0","No","https://www.tiktok.com/@ziyannn___"
"=""7642920476621505288""","=""6959924357016781825""","inpersa17_","ndaa","04.30 baru idop😭","23/5/2026, 10.15.12","0","No","0","No","https://www.tiktok.com/@inpersa17_"
"=""7642920864488440583""","=""7344158977829110790""","elaselvia09__","ElaSeLvia__","Apa cuma aku yg mati lampu gk ada energi buat kmn2 hanya dikmr tidur sampai lampu hidup😩🥲","23/5/2026, 10.16.31","0","No","0","No","https://www.tiktok.com/@elaselvia09__"
"=""7642921220060955410""","=""7611043127026533384""","hawoiniichel","ไอเชล🌻","[Stiker] heboh bgt mati lampu semalam doang","23/5/2026, 10.17.59","0","No","0","No","https://www.tiktok.com/@hawoiniichel"
"=""7642921275715584775""","=""7506573153238844434""","elvi_12363","mama_nra","masuk mal aj GK da t4 duduk penuh","23/5/2026, 10.18.12","0","No","0","No","https://www.tiktok.com/@elvi_12363"
"=""7642922147341615880""","=""6994462929529685018""","riefaaa15","🪬","kak dipekanbaru juga pada semuanya ramai😭","23/5/2026, 10.21.33","0","No","0","No","https://www.tiktok.com/@riefaaa15"
"=""7642922440913552144""","=""7413348956905194502""","tikaaa02047","tikaaa02047","dh idup ni","23/5/2026, 10.22.58","0","No","1","No","https://www.tiktok.com/@tikaaa02047"
"=""7642922901414626068""","=""6947623056341517314""","gommxz_","Gomm_","njir sunggal 00.45 hidup, mati lagi 10 12","23/5/2026, 10.24.35","0","No","0","No","https://www.tiktok.com/@gommxz_"
"=""7642923451472200469""","=""7228775401367389192""","hellownaz","Naz","@ibukala_09 @@_🌸🌸","23/5/2026, 10.26.43","0","No","0","No","https://www.tiktok.com/@hellownaz"
"=""7642923524180673300""","=""6993120704774456321""","tehbotolll9","PUTRI","diski, Binjai, dan Mencirim blm hidup 😔","23/5/2026, 10.26.56","0","No","0","No","https://www.tiktok.com/@tehbotolll9"
"=""7642923944627536660""","=""7267118372131144709""","anggraii__","raii","[Stiker] ","23/5/2026, 10.28.44","0","No","0","No","https://www.tiktok.com/@anggraii__"
"=""7642912143523922708""","=""7414041330022188038""","komputermedan","KomputerMedan OS","sampe sekarang blm idoppp weeeee","23/5/2026, 09.42.46","0","No","0","No","https://www.tiktok.com/@komputermedan"
"=""7642908389849039634""","=""7379201178691814406""","aylin.zahra38","Aylin Zahra","udh ketebak pasti ada yg buatkan wkwk","23/5/2026, 09.28.14","0","No","0","No","https://www.tiktok.com/@aylin.zahra38"
"=""7642908439861134097""","=""7027372748725404673""","ikysimanjuntak7","kyy17","mau heran tapi ini Medan 🗿","23/5/2026, 09.28.23","0","No","0","No","https://www.tiktok.com/@ikysimanjuntak7"
"=""7642908329526739728""","=""6769531630102627329""","ezii001","eziii🦋🐻","tempatku jam set 8, kalau nggk main HP nggk PP lh, tapi jangan sampe kepanasan nggk sanggup","23/5/2026, 09.28.25","0","No","1","No","https://www.tiktok.com/@ezii001"
"=""7642908871431160577""","=""7618231707547763733""","theocities","theocities","menyala sumatera kuuu🔥🔥","23/5/2026, 09.30.04","0","No","0","No","https://www.tiktok.com/@theocities"
"=""7642909154654585607""","=""6655158220892340225""","kyfnsbjy","kayn","tangan sama kaki dah digigit nyamuk gegara mati lampu tidur di terass anjr 😭🙏","23/5/2026, 09.31.10","0","No","0","No","https://www.tiktok.com/@kyfnsbjy"
"=""7642909162855072532""","=""6894613361931584514""","m292994","Bukanprincess","Ga cmn medan kak dari aceh smpai riau😭😭 taukan gmna traumnya di aceh sini","23/5/2026, 09.31.18","0","No","0","No","https://www.tiktok.com/@m292994"
"=""7642909431461954322""","=""6966241253613978626""","rinjani_nasution","Rinjani nasution","Di tempat ku baru idup jam 9 pagi, 15 jam padam nya 😭 mana kata nya nnti bakal padam lagi listrik nya 😭","23/5/2026, 09.32.12","0","No","3","No","https://www.tiktok.com/@rinjani_nasution"
"=""7642909677164217109""","=""6783653176127276033""","haiinimipta","toinfinityandbeyond","Tim ga idup2 sampe skrg","23/5/2026, 09.33.10","0","No","0","No","https://www.tiktok.com/@haiinimipta"
"=""7642910189541278485""","=""7260158394878067718""","cariapaaaaaaaaaaaaa4","pengguna tidak ditemukan","lucu lucu kelen yaaaa","23/5/2026, 09.35.20","0","No","0","No","https://www.tiktok.com/@cariapaaaaaaaaaaaaa4"
"=""7642910362673971988""","=""7165871685693899778""","pristidhede","pristidhede","😭😭😭","23/5/2026, 09.36.04","0","No","0","No","https://www.tiktok.com/@pristidhede"
"=""7642924074594976532""","=""6869423913089795073""","tampubolonfrisca","its 'Ika'♎","Macet dr tol helvet k Tj sari, Manhattan lampu nyala kiraen dh nyala,nyari lilin PD HBS semua ditoko smpe rumah gelap gulita, mo TDR GK bisa TDR sangking panasny....jam 8 pagi Puji Tuhan lampu nyala","23/5/2026, 10.29.06","0","No","0","No","https://www.tiktok.com/@tampubolonfrisca"
"=""7642912400861184789""","=""6828642037409006594""","mangkokseblakk","dipz","sampe sekarang masih padam🙃","23/5/2026, 09.43.46","0","No","0","No","https://www.tiktok.com/@mangkokseblakk"
"=""7642913544267219732""","=""136464675436883968""","widyeaaaa__","widya","disini belum hidup😭","23/5/2026, 09.48.27","0","No","0","No","https://www.tiktok.com/@widyeaaaa__"
"=""7642913909871805191""","=""7211076008770012186""","lenasirait_88","lenasirait88","karna semalam mati lampu.. liat ke langit nampak semua bintang ny.. 🥰","23/5/2026, 09.49.37","0","No","0","No","https://www.tiktok.com/@lenasirait_88"
"=""7642913948241199879""","=""78766622285""","jaenana5","treesimatcha","apapun mslhnya, tetap antri spbu","23/5/2026, 09.49.50","0","No","0","No","https://www.tiktok.com/@jaenana5"
"=""7642913890578580241""","=""6801626869378073601""","keyature","mars","karena di rumah ku masi belum nyala, akhirnya aku memutuskan ngungsi di kost kawan yang udh nyala lampunya 😭😭😭","23/5/2026, 09.50.05","0","No","0","No","https://www.tiktok.com/@keyature"
"=""7642914754130789138""","=""6884140551097566210""","dianrosmita_","Dinnn🌼🍃","intinya jgn panik","23/5/2026, 09.52.57","0","No","0","No","https://www.tiktok.com/@dianrosmita_"
"=""7642915158645506824""","=""6475957095156941835""","hasan_abdhie11","CB 🅱️LACK SWEET","Alhamdulillah Tanjung Morawa sudah hidup jam 07.00 tadi pagi","23/5/2026, 09.54.25","0","No","0","No","https://www.tiktok.com/@hasan_abdhie11"
"=""7642915194837992193""","=""7484481719467820050""","vrgoesca_","Mell_🤍","awakk mati lmpu dngerin orng ada nangis smaa ktwa'😭","23/5/2026, 09.54.32","0","No","0","No","https://www.tiktok.com/@vrgoesca_"
"=""7642915155424838407""","=""6614858870340993026""","amedeketu6","plottwist🌻","Macet kali gatsu tadi malam aku pulang kerja cok😭😭😭😭😭😭","23/5/2026, 09.54.35","0","No","0","No","https://www.tiktok.com/@amedeketu6"
"=""7642935421513630472""","=""6965523881613050882""","lillsun_haemin","Iraa Tarigan☀️🐻","tempat ku baru nyalaaa. hampa kali lah hidupku semalaman hp mati","23/5/2026, 11.13.08","0","No","0","No","https://www.tiktok.com/@lillsun_haemin"
"=""7642932690861736724""","=""7548335240353219592""","cciyadyyaa","ciaadeya","plgg krjaa ngemper djln krn kepnasan","23/5/2026, 11.02.40","0","No","0","No","https://www.tiktok.com/@cciyadyyaa"
"=""7642932810173252360""","=""7507597874983093255""","sukakopi875","Applepie","info dong yg hidup lampu dmna 😭😭","23/5/2026, 11.02.59","0","No","0","No","https://www.tiktok.com/@sukakopi875"
"=""7642932978607719188""","=""7611125344993035284""","getse542","getse","info udh hidup lampu we? aku masih nongkrong pake genset di mmtc😭😭","23/5/2026, 11.03.40","0","No","0","No","https://www.tiktok.com/@getse542"
"=""7642933367328441106""","=""6920195502798308354""","chococute.nadh1","Nadh.zah3","binjai blm hidup2 tolong 😭🙌☺️","23/5/2026, 11.05.11","0","No","0","No","https://www.tiktok.com/@chococute.nadh1"
"=""7642933894698091271""","=""7606692175536391186""","iwentysilaban7","moca ☕","kmi aja sekeluarga chek in, krna tau dari teman yg kerja di PLN bilang, mati lampu bisa sampe siang, yah kmi buru²ke hotel, dan sampe hotel udh pada banyak antri aplgi yg punya baby","23/5/2026, 11.07.10","0","No","0","No","https://www.tiktok.com/@iwentysilaban7"
"=""7642933933018694418""","=""79132017353""","raihana.chai","Nana","Alhamdulillah disini jam 12mlm uda idup sampe sekarang","23/5/2026, 11.07.16","0","No","0","No","https://www.tiktok.com/@raihana.chai"
"=""7642934187741479688""","=""6506808265602285569""","brwnyies","nay","untung udah idupp tp air belumm","23/5/2026, 11.08.18","0","No","0","No","https://www.tiktok.com/@brwnyies"
"=""7642934593298301697""","=""7250355750219056134""","dreamsweetcoklat","chainshoppp","pancing blm nyala woi","23/5/2026, 11.09.58","0","No","0","No","https://www.tiktok.com/@dreamsweetcoklat"
"=""7642935153869898514""","=""77677260237""","ella_rambe","amell🍓","syukurlah Marelan idup jam 2 pagi tdi☺️","23/5/2026, 11.12.00","0","No","0","No","https://www.tiktok.com/@ella_rambe"
"=""7642932368742908680""","=""6959072829356114950""","riorizkyananda0001","riorizkyananda241","psr 13 Tembung dah hidup jam 00.00 tadi 😂
bisa tidur dengan tenang","23/5/2026, 11.01.16","0","No","0","No","https://www.tiktok.com/@riorizkyananda0001"
"=""7642935544943002375""","=""6923478106485490689""","ell4shnn","ella","smlm cek ombak banyak ketemu anomali😭😭😭","23/5/2026, 11.13.34","0","No","0","No","https://www.tiktok.com/@ell4shnn"
"=""7642935731216188161""","=""6524903920774037506""","21misyam","Rizky Fahmi Syam","jaringan XL pun matot","23/5/2026, 11.14.18","0","No","0","No","https://www.tiktok.com/@21misyam"
"=""7642936081834935061""","=""6786631644902392834""","iam_yourlucifer","Stefani.","Menyala umsu wkwkwk","23/5/2026, 11.15.45","0","No","0","No","https://www.tiktok.com/@iam_yourlucifer"
"=""7642936176764683015""","=""7147083062689104902""","saragihmeka21","Mama Glowing Papa Keling","cemara masi matii","23/5/2026, 11.16.00","0","No","0","No","https://www.tiktok.com/@saragihmeka21"
"=""7642936377088344849""","=""6825877458027824130""","nonaeliaaa","nonaeliaaa","Weii medan denai belomm Idup jugaaaa panasss 😭😭😭","23/5/2026, 11.16.45","0","No","0","No","https://www.tiktok.com/@nonaeliaaa"
"=""7642937083522499335""","=""6867765187296248833""","a.611.ng","AGUNG","ini semua gara gara fans mu yang sering bilang, suruh PLN matikan listrik, biar king mu yang menyala🥺","23/5/2026, 11.19.30","0","No","0","No","https://www.tiktok.com/@a.611.ng"
"=""7642938058144449288""","=""7290841988042753030""","itazuranapen","itazuranapen","@Karya Muslimah","23/5/2026, 11.23.17","0","No","0","No","https://www.tiktok.com/@itazuranapen"
"=""7642938499151561493""","=""6672213264090628097""","blurhythmchun","33x","masihh belom hidup weeee😭😭😭","23/5/2026, 11.25.11","0","No","0","No","https://www.tiktok.com/@blurhythmchun"
"=""7642939384858706708""","=""7412236996271309829""","apapalapala.id","Tekak","Perbaungan belom idop woi","23/5/2026, 11.28.45","0","No","0","No","https://www.tiktok.com/@apapalapala.id"
"=""7642927947581752085""","=""7030322465965245467""","slvrhmthv","Silvia hasibuan","d tmpt kami blom hidup Sampek skrng","23/5/2026, 10.44.13","0","No","0","No","https://www.tiktok.com/@slvrhmthv"
"=""7642924144560145170""","=""7093130723075605530""","haluuusemuaaku","🍑","baru mati ini woiii ini,tadi malam hidup jam 10 ini mati lagi jam 9 😌","23/5/2026, 10.29.18","0","No","0","No","https://www.tiktok.com/@haluuusemuaaku"
"=""7642924747974640402""","=""6910986290544968706""","aazzaaa_0","I'm 🥰","🤣🤣🤣","23/5/2026, 10.31.39","0","No","0","No","https://www.tiktok.com/@aazzaaa_0"
"=""7642924781315506962""","=""6887112342912959489""","itzzme_nes","nestiiii","mana hujan lagi😭
aku pulang kerja ga bisa nlp siapa² buat jemput, pesen grab gda yg ambil (gimna mau ambil yakan, driver nya juga gda signal) 🤣","23/5/2026, 10.31.55","0","No","0","No","https://www.tiktok.com/@itzzme_nes"
"=""7642925168121086728""","=""7192560774026642433""","hannaniana","Hanna","Alhamdulillah johor noh dari jam 18:30 sampe 10:12 baru idup. Menyala keringetku","23/5/2026, 10.33.19","0","No","0","No","https://www.tiktok.com/@hannaniana"
"=""7642925575460340487""","=""7139180943374418945""","rizki13adrian","Rin","jaringan 3/Indosat masih blm ada anjir 😭","23/5/2026, 10.34.54","0","No","0","No","https://www.tiktok.com/@rizki13adrian"
"=""7642927249583162132""","=""7142080395403887642""","nunutnanatnatnat","N u n u t","kapan hidup lampunyaaaaa???? 🥹🥹🥹","23/5/2026, 10.41.27","0","No","0","No","https://www.tiktok.com/@nunutnanatnatnat"
"=""7642925740413420295""","=""7138790374303433729""","yongcha03","yongCha03","Tembung blum idup dari Semlm abis magrib sampe sekarang ini","23/5/2026, 10.41.32","0","No","0","No","https://www.tiktok.com/@yongcha03"
"=""7642927302271697680""","=""7312006404445127686""","0ksalll","This is jcall","Parah sih","23/5/2026, 10.41.48","0","No","0","No","https://www.tiktok.com/@0ksalll"
"=""7642927648150586130""","=""6528322832882417666""","serpihanbiscuit95","Rachun spalspil","12 jam tanpa kipas angin. Biasa 2 kipas anginku nonstop hidup dikamar,mana lagi hamil besar, bayangin betapa gerahnya tadi mlam😌","23/5/2026, 10.42.55","0","No","0","No","https://www.tiktok.com/@serpihanbiscuit95"
"=""7642927776887014160""","=""7462046564820288520""","karnia_audri3","its_Audri🦋","😭😭😭🗿","23/5/2026, 10.43.48","0","No","0","No","https://www.tiktok.com/@karnia_audri3"
"=""7642908117210596112""","=""6766908728311563265""","khaiiiteddy","Khaiii","dulu aku mati lampu gelisah bgt skrng dah biasa aku tinggal di perkebunan sm suami hari""mati lampu 😭","23/5/2026, 09.27.08","0","No","0","No","https://www.tiktok.com/@khaiiiteddy"
"=""7642927947226104596""","=""6682681610595615745""","girlssme__","d","[Stiker] Citraland hidup","23/5/2026, 10.44.24","0","No","2","No","https://www.tiktok.com/@girlssme__"
"=""7642928168269792020""","=""7297105605901501445""","anggun.cania.99","Anggun Cania 99","aku pas selesai magrib mati lampu subuh setengah enam baru hidup lagi,","23/5/2026, 10.45.07","0","No","0","No","https://www.tiktok.com/@anggun.cania.99"
"=""7642929994196796178""","=""7571723837633856519""","lovematcha_dimsum","Matchalatte","","23/5/2026, 10.52.00","0","No","0","No","https://www.tiktok.com/@lovematcha_dimsum"
"=""7642930372914103061""","=""6710493581788316674""","finamit317","dinamit","kami lh nyari t4 juga td mlam @Widyaswiwit🤣🤣","23/5/2026, 10.53.42","0","No","4","No","https://www.tiktok.com/@finamit317"
"=""7642931529350382356""","=""7390768386299724806""","yolann_03","yolan_🦋","tanjung morawa udah hidup jam 1 subuh tadii😁","23/5/2026, 10.58.14","0","No","0","No","https://www.tiktok.com/@yolann_03"
"=""7642931703899996944""","=""7555096391660717063""","keysrawrrr","kr'zen_key","baru hidupp","23/5/2026, 10.59.01","0","No","0","No","https://www.tiktok.com/@keysrawrrr"
"=""7642932029503669010""","=""7243403634897339394""","kicaukacaubalau","you know me so well","suka sih solid gini TAPI JANGAN SOLID PAS MATI LAMPUUU LAHH","23/5/2026, 10.59.54","0","No","0","No","https://www.tiktok.com/@kicaukacaubalau"
"=""7642931957899166485""","=""6886216775311459330""","leogirl436","IG : riyaagustina__","@citiiiii 😭","23/5/2026, 10.59.57","0","No","1","No","https://www.tiktok.com/@leogirl436"
"=""7642932179245744916""","=""6595823257454002177""","caramel.aulyaa","aulyaaa.dwi","baruu idup wee😭","23/5/2026, 11.00.42","0","No","0","No","https://www.tiktok.com/@caramel.aulyaa"
"=""7642885047831216903""","=""6861721138021630978""","bambangnyadutfm","Bambang Handoko","Siantar dari Magrib sampek jam 7 pagi baru hidup...","23/5/2026, 07.57.47","0","No","0","No","https://www.tiktok.com/@bambangnyadutfm"
"=""7642879737316000532""","=""7398135890286494725""","dewi.vita11",".","Info guys","23/5/2026, 07.37.06","0","No","0","No","https://www.tiktok.com/@dewi.vita11"
"=""7642879759429370632""","=""6997434770120639490""","bianss_26","Wulanshya❤️‍🔥","pamit mu tidur dlu ge","23/5/2026, 07.37.12","0","No","0","No","https://www.tiktok.com/@bianss_26"
"=""7642880410011681552""","=""7482749697455997960""","theresia.ngl","theresianainggolan","Di Karya belom idup wee😭😭","23/5/2026, 07.39.56","0","No","0","No","https://www.tiktok.com/@theresia.ngl"
"=""7642880902091817749""","=""7074488698418529307""","_ellisya_","_ellisya_","info dong yg simpang selayang dah idup blom guys?","23/5/2026, 07.41.50","0","No","0","No","https://www.tiktok.com/@_ellisya_"
"=""7642882424473551636""","=""7343521095439352838""","adelaanty","Ty","di marelan belum idup sampek pagi ini😩","23/5/2026, 07.47.45","0","No","0","No","https://www.tiktok.com/@adelaanty"
"=""7642883404467684117""","=""7449395071335744528""",".leatarlis","NoNa F💍❤️😘","Pangkalan susu dri jam 10 udh hidup🤭","23/5/2026, 07.51.18","0","No","0","No","https://www.tiktok.com/@.leatarlis"
"=""7642883616478266120""","=""6786958808725341186""","geboanyongaseo","ᡣ𐭩 ౨ৎb","@Sola Gratia @yvvt","23/5/2026, 07.52.16","0","No","1","No","https://www.tiktok.com/@geboanyongaseo"
"=""7642883853581222676""","=""7325647629106447365""","usernameee33890","I L 🅰️","tdi mlm d tmpt ku d dumai hotel ramai kali 😭😭 aku sma tmnku tartik keliling dumai krna aku kepanasan di kost","23/5/2026, 07.53.07","0","No","0","No","https://www.tiktok.com/@usernameee33890"
"=""7642884978929992456""","=""6952541735785874433""","bibiuayupol","bibi","@raa' udah kita duga bakal ada corenya matilampu wkwkwk","23/5/2026, 07.57.28","0","No","1","No","https://www.tiktok.com/@bibiuayupol"
"=""7642884979928974101""","=""242368436964560896""","aboutdinda_mmm","dindaaazebua","Kami Patumbak psr12 Ud hidup🤣","23/5/2026, 07.57.46","0","No","0","No","https://www.tiktok.com/@aboutdinda_mmm"
"=""7642878923475387157""","=""6843340173209748481""","sinaga_alex","Lexsinnn","Medan Timur msh belum hidup smpe skrng cok","23/5/2026, 07.34.13","0","No","0","No","https://www.tiktok.com/@sinaga_alex"
"=""7642885375924798225""","=""6968435705530680321""","real.aboi","real.ABOi","@Purbaya Yudhi Sadewa","23/5/2026, 07.58.57","0","No","0","No","https://www.tiktok.com/@real.aboi"
"=""7642885419524293377""","=""6968435705530680321""","real.aboi","real.ABOi","@Gibran Rakabuming","23/5/2026, 07.59.02","0","No","0","No","https://www.tiktok.com/@real.aboi"
"=""7642885968731603730""","=""7183242091815617538""","jnnrwy","ahuy","Di tmpatku masih blm idup sampe skrg","23/5/2026, 08.01.16","0","No","0","No","https://www.tiktok.com/@jnnrwy"
"=""7642888117339226901""","=""7001558491128693761""","fadilah.191","☠️ 𝐌𝘽🅰️𝙆 𝙁🅰️𝘿𝙄𝙇 ☠️","alhamdulillah udah hidup disini😁","23/5/2026, 08.09.47","0","No","0","No","https://www.tiktok.com/@fadilah.191"
"=""7642888101723587345""","=""7151705588098286593""","lelltt","let","mabar kok belom hidup weee","23/5/2026, 08.10.05","0","No","0","No","https://www.tiktok.com/@lelltt"
"=""7642888304318350100""","=""6789077190886687746""","its.d1198","It’s din❤️🫶🏻","Pernah checkin sih kita @halloce 🍒 🤣🤣🤣","23/5/2026, 08.10.23","0","No","1","No","https://www.tiktok.com/@its.d1198"
"=""7642888416933561108""","=""6677119437306790913""","vigirlllllllll","♍","drmh blm hidup","23/5/2026, 08.10.53","0","No","0","No","https://www.tiktok.com/@vigirlllllllll"
"=""7642889560720884487""","=""6804264648156103681""","swtikka_","Tikka septian","tanjung Morawa jam 12 malm hdup kk😭😂","23/5/2026, 08.15.11","0","No","0","No","https://www.tiktok.com/@swtikka_"
"=""7642889858343502612""","=""6937471032405066753""","ilarts.25","IlaArt","tempat kelen dah hidup wee ? awak numpang napaa wee wkwkwk. tempat kami belum hidup sampek sekarang bejirt lah","23/5/2026, 08.16.20","0","No","0","No","https://www.tiktok.com/@ilarts.25"
"=""7642890108396274439""","=""6521349929578135553""","macannkumbang0","Macankumbangg🐱","Amplas belum hidup smpe sekranggg😌","23/5/2026, 08.17.20","0","No","0","No","https://www.tiktok.com/@macannkumbang0"
"=""7642874194389402369""","=""7297818059871208454""","artastrs","artastrs","😂😂😂","23/5/2026, 07.15.43","0","No","0","No","https://www.tiktok.com/@artastrs"
"=""7642774983408288529""","=""7500944073587966981""","taliaaa780","c","numpang di rs 🥰","23/5/2026, 00.50.30","0","No","0","No","https://www.tiktok.com/@taliaaa780"
"=""7642861512931754768""","=""7002492396781978626""","flowerisbungaa","23UNGA","pas bulan 11 numpang ngecas di umsu🥰","23/5/2026, 06.26.50","0","No","0","No","https://www.tiktok.com/@flowerisbungaa"
"=""7642864344783602450""","=""7057768933314790401""","vsetiaman","Vitalius Setiaman985","tempat aku kerja MB jingga itu kak, cairlah es crim nya smua😂😂","23/5/2026, 06.37.32","0","No","0","No","https://www.tiktok.com/@vsetiaman"
"=""7642868676338844434""","=""7512037311727895560""","panggil.ciaaja","Keysha putri Jauhari","macet dimana mana anjir 😭","23/5/2026, 06.54.24","0","No","0","No","https://www.tiktok.com/@panggil.ciaaja"
"=""7642869287002735381""","=""7582250657001112594""","milealagibetee","Milea Cristelya","cape bngt😭","23/5/2026, 06.56.40","0","No","0","No","https://www.tiktok.com/@milealagibetee"
"=""7642869541735367431""","=""7396539720237532166""","natadecocoo24","Natadecocoo","Di pancur batu smapek sekarnag masi mati lampu","23/5/2026, 06.57.37","0","No","0","No","https://www.tiktok.com/@natadecocoo24"
"=""7642871609582387989""","=""6517414460965126145""","nesa1291","Nesa1291","sm alumni umsu🥰","23/5/2026, 07.05.49","0","No","0","No","https://www.tiktok.com/@nesa1291"
